= Coverage for C:\Users\dipeck.REDMOND\source\repos\diondrapeck\azure-sdk-for-python\sdk\ml\azure-ai-ml\azure\ =
------------------------------ Detailed Coverage ------------------------------
| Name                                                                                                                     |  Status |
|     TextClassificationMultilabelJob._to_dict (L209)                                                                      |  MISSED |
|     TextClassificationMultilabelJob.__eq__ (L220)                                                                        |  MISSED |
|     TextClassificationMultilabelJob.__ne__ (L229)                                                                        |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\nlp\text_ner_job.py (module)                                                                  |  MISSED |
|   TextNerJob (L30)                                                                                                       | COVERED |
|     TextNerJob.__init__ (L35)                                                                                            | COVERED |
|     TextNerJob.primary_metric (L62)                                                                                      |  MISSED |
|     TextNerJob._to_rest_object (L73)                                                                                     |  MISSED |
|     TextNerJob._from_rest_object (L114)                                                                                  |  MISSED |
|     TextNerJob._to_component (L169)                                                                                      |  MISSED |
|     TextNerJob._load_from_dict (L173)                                                                                    |  MISSED |
|     TextNerJob._create_instance_from_schema_dict (L186)                                                                  |  MISSED |
|     TextNerJob._to_dict (L190)                                                                                           |  MISSED |
|     TextNerJob.__eq__ (L199)                                                                                             |  MISSED |
|     TextNerJob.__ne__ (L208)                                                                                             |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\__init__.py (module)                                                                  |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\automl_tabular.py (module)                                                            |  MISSED |
|   AutoMLTabular (L31)                                                                                                    | COVERED |
|     AutoMLTabular.__init__ (L68)                                                                                         | COVERED |
|     AutoMLTabular.log_verbosity (L135)                                                                                   | COVERED |
|     AutoMLTabular.log_verbosity (L144)                                                                                   | COVERED |
|     AutoMLTabular.limits (L153)                                                                                          | COVERED |
|     AutoMLTabular.limits (L162)                                                                                          | COVERED |
|     AutoMLTabular.training (L183)                                                                                        | COVERED |
|     AutoMLTabular.training (L192)                                                                                        | COVERED |
|     AutoMLTabular.featurization (L213)                                                                                   | COVERED |
|     AutoMLTabular.featurization (L222)                                                                                   | COVERED |
|     AutoMLTabular.set_limits (L242)                                                                                      | COVERED |
|     AutoMLTabular.set_training (L344)                                                                                    | COVERED |
|     AutoMLTabular.set_featurization (L445)                                                                               | COVERED |
|     AutoMLTabular.set_data (L495)                                                                                        | COVERED |
|     AutoMLTabular._validation_data_to_rest (L544)                                                                        | COVERED |
|     AutoMLTabular._validation_data_from_rest (L559)                                                                      | COVERED |
|     AutoMLTabular.__eq__ (L570)                                                                                          | COVERED |
|     AutoMLTabular.__ne__ (L599)                                                                                          | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\classification_job.py (module)                                                        |  MISSED |
|   ClassificationJob (L27)                                                                                                | COVERED |
|     ClassificationJob.__init__ (L51)                                                                                     | COVERED |
|     ClassificationJob.primary_metric (L93)                                                                               | COVERED |
|     ClassificationJob.primary_metric (L102)                                                                              | COVERED |
|     ClassificationJob.training (L119)                                                                                    | COVERED |
|     ClassificationJob._to_rest_object (L127)                                                                             | COVERED |
|     ClassificationJob._from_rest_object (L175)                                                                           | COVERED |
|     ClassificationJob._load_from_dict (L238)                                                                             | COVERED |
|     ClassificationJob._create_instance_from_schema_dict (L273)                                                           | COVERED |
|     ClassificationJob._to_dict (L297)                                                                                    | COVERED |
|     ClassificationJob.__eq__ (L315)                                                                                      | COVERED |
|     ClassificationJob.__ne__ (L334)                                                                                      | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\featurization_settings.py (module)                                                    |  MISSED |
|   ColumnTransformer (L23)                                                                                                | COVERED |
|     ColumnTransformer.__init__ (L32)                                                                                     |  MISSED |
|     ColumnTransformer._to_rest_object (L41)                                                                              |  MISSED |
|     ColumnTransformer._from_rest_object (L45)                                                                            |  MISSED |
|     ColumnTransformer.__eq__ (L51)                                                                                       |  MISSED |
|     ColumnTransformer.__ne__ (L56)                                                                                       |  MISSED |
|   TabularFeaturizationSettings (L60)                                                                                     | COVERED |
|     TabularFeaturizationSettings.__init__ (L63)                                                                          | COVERED |
|     TabularFeaturizationSettings.transformer_params (L98)                                                                | COVERED |
|     TabularFeaturizationSettings.transformer_params (L103)                                                               |  MISSED |
|     TabularFeaturizationSettings.blocked_transformers (L111)                                                             | COVERED |
|     TabularFeaturizationSettings.blocked_transformers (L116)                                                             |  MISSED |
|     TabularFeaturizationSettings._to_rest_object (L123)                                                                  |  MISSED |
|     TabularFeaturizationSettings._from_rest_object (L138)                                                                |  MISSED |
|     TabularFeaturizationSettings.__eq__ (L156)                                                                           |  MISSED |
|     TabularFeaturizationSettings.__ne__ (L168)                                                                           |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\forecasting_job.py (module)                                                           |  MISSED |
|   ForecastingJob (L27)                                                                                                   | COVERED |
|     ForecastingJob.__init__ (L32)                                                                                        | COVERED |
|     ForecastingJob.primary_metric (L65)                                                                                  |  MISSED |
|     ForecastingJob.primary_metric (L69)                                                                                  |  MISSED |
|     ForecastingJob.training (L80)                                                                                        |  MISSED |
|     ForecastingJob.forecasting_settings (L84)                                                                            |  MISSED |
|     ForecastingJob.set_forecast_settings (L87)                                                                           | COVERED |
|     ForecastingJob.set_training (L343)                                                                                   |  MISSED |
|     ForecastingJob._to_rest_object (L374)                                                                                |  MISSED |
|     ForecastingJob._from_rest_object (L418)                                                                              |  MISSED |
|     ForecastingJob._load_from_dict (L475)                                                                                |  MISSED |
|     ForecastingJob._create_instance_from_schema_dict (L493)                                                              |  MISSED |
|     ForecastingJob._to_dict (L510)                                                                                       |  MISSED |
|     ForecastingJob.__eq__ (L520)                                                                                         |  MISSED |
|     ForecastingJob.__ne__ (L529)                                                                                         |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\forecasting_settings.py (module)                                                      |  MISSED |
|   ForecastingSettings (L29)                                                                                              | COVERED |
|     ForecastingSettings.__init__ (L66)                                                                                   |  MISSED |
|     ForecastingSettings._to_rest_object (L97)                                                                            |  MISSED |
|     ForecastingSettings._from_rest_object (L144)                                                                         |  MISSED |
|     ForecastingSettings.__eq__ (L186)                                                                                    |  MISSED |
|     ForecastingSettings.__ne__ (L205)                                                                                    |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\limit_settings.py (module)                                                            |  MISSED |
|   TabularLimitSettings (L12)                                                                                             | COVERED |
|     TabularLimitSettings.__init__ (L40)                                                                                  |  MISSED |
|     TabularLimitSettings._to_rest_object (L61)                                                                           |  MISSED |
|     TabularLimitSettings._from_rest_object (L74)                                                                         |  MISSED |
|     TabularLimitSettings.__eq__ (L86)                                                                                    |  MISSED |
|     TabularLimitSettings.__ne__ (L100)                                                                                   |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\automl\tabular\regression_job.py (module)                                                            |  MISSED |
|   RegressionJob (L23)                                                                                                    | COVERED |
|     RegressionJob.__init__ (L28)                                                                                         | COVERED |
|     RegressionJob.primary_metric (L57)                                                                                   |  MISSED |
|     RegressionJob.primary_metric (L61)                                                                                   |  MISSED |
|     RegressionJob.training (L73)                                                                                         |  MISSED |
|     RegressionJob._to_rest_object (L76)                                                                                  |  MISSED |
|     RegressionJob._from_rest_object (L118)                                                                               |  MISSED |
|     RegressionJob._load_from_dict (L172)                                                                                 |  MISSED |
|     RegressionJob._create_instance_from_schema_dict (L190)                                                               |  MISSED |
|     RegressionJob._to_dict (L207)                                                                                        |  MISSED |
|     RegressionJob.__eq__ (L218)                                                                                          |  MISSED |
|     RegressionJob.__ne__ (L227)                                                                                          |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\data_transfer\__init__.py (module)                                                                   |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\data_transfer\data_transfer_job.py (module)                                                          |  MISSED |
|   DataTransferJob (L40)                                                                                                  | COVERED |
|     DataTransferJob.__init__ (L72)                                                                                       |  MISSED |
|     DataTransferJob.parameters (L83)                                                                                     | COVERED |
|     DataTransferJob._validate (L91)                                                                                      |  MISSED |
|     DataTransferJob._load_from_rest (L103)                                                                               |  MISSED |
|     DataTransferJob._to_rest_object (L107)                                                                               |  MISSED |
|     DataTransferJob._build_source_sink (L112)                                                                            |  MISSED |
|   DataTransferCopyJob (L154)                                                                                             |  MISSED |
|     DataTransferCopyJob.__init__ (L155)                                                                                  |  MISSED |
|     DataTransferCopyJob._to_dict (L170)                                                                                  |  MISSED |
|     DataTransferCopyJob._load_from_dict (L174)                                                                           |  MISSED |
|     DataTransferCopyJob._to_component (L178)                                                                             | COVERED |
|     DataTransferCopyJob._to_node (L203)                                                                                  | COVERED |
|   DataTransferImportJob (L226)                                                                                           |  MISSED |
|     DataTransferImportJob.__init__ (L227)                                                                                |  MISSED |
|     DataTransferImportJob._to_dict (L240)                                                                                |  MISSED |
|     DataTransferImportJob._load_from_dict (L244)                                                                         |  MISSED |
|     DataTransferImportJob._to_component (L248)                                                                           | COVERED |
|     DataTransferImportJob._to_node (L263)                                                                                | COVERED |
|   DataTransferExportJob (L286)                                                                                           |  MISSED |
|     DataTransferExportJob.__init__ (L287)                                                                                |  MISSED |
|     DataTransferExportJob._to_dict (L300)                                                                                |  MISSED |
|     DataTransferExportJob._load_from_dict (L304)                                                                         |  MISSED |
|     DataTransferExportJob._to_component (L308)                                                                           | COVERED |
|     DataTransferExportJob._to_node (L327)                                                                                | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\__init__.py (module)                                                                        |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\parallel_job.py (module)                                                                    |  MISSED |
|   ParallelJob (L24)                                                                                                      | COVERED |
|     ParallelJob.__init__ (L67)                                                                                           |  MISSED |
|     ParallelJob._to_dict (L81)                                                                                           |  MISSED |
|     ParallelJob._to_rest_object (L84)                                                                                    |  MISSED |
|     ParallelJob._load_from_dict (L88)                                                                                    |  MISSED |
|     ParallelJob._load_from_rest (L93)                                                                                    |  MISSED |
|     ParallelJob._to_component (L96)                                                                                      | COVERED |
|     ParallelJob._to_node (L125)                                                                                          | COVERED |
|     ParallelJob._validate (L155)                                                                                         |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\parallel_task.py (module)                                                                   |  MISSED |
|   ParallelTask (L18)                                                                                                     | COVERED |
|     ParallelTask.__init__ (L54)                                                                                          |  MISSED |
|     ParallelTask._to_dict (L74)                                                                                          |  MISSED |
|     ParallelTask._load (L79)                                                                                             |  MISSED |
|     ParallelTask._load_from_dict (L90)                                                                                   |  MISSED |
|     ParallelTask._from_dict (L105)                                                                                       | COVERED |
|     ParallelTask._validate (L110)                                                                                        |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\parameterized_parallel.py (module)                                                          |  MISSED |
|   ParameterizedParallel (L15)                                                                                            | COVERED |
|     ParameterizedParallel.__init__ (L39)                                                                                 |  MISSED |
|     ParameterizedParallel.task (L66)                                                                                     |  MISSED |
|     ParameterizedParallel.task (L70)                                                                                     |  MISSED |
|     ParameterizedParallel.resources (L76)                                                                                |  MISSED |
|     ParameterizedParallel.resources (L80)                                                                                |  MISSED |
|     ParameterizedParallel.retry_settings (L86)                                                                           |  MISSED |
|     ParameterizedParallel.retry_settings (L90)                                                                           |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\retry_settings.py (module)                                                                  |  MISSED |
|   RetrySettings (L15)                                                                                                    | COVERED |
|     RetrySettings.__init__ (L27)                                                                                         |  MISSED |
|     RetrySettings._to_dict (L37)                                                                                         |  MISSED |
|     RetrySettings._load (L41)                                                                                            |  MISSED |
|     RetrySettings._load_from_dict (L52)                                                                                  |  MISSED |
|     RetrySettings._from_dict (L67)                                                                                       | COVERED |
|     RetrySettings._to_rest_object (L72)                                                                                  |  MISSED |
|     RetrySettings._from_rest_object (L76)                                                                                |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\parallel\run_function.py (module)                                                                    |  MISSED |
|   RunFunction (L14)                                                                                                      | COVERED |
|     RunFunction.__init__ (L47)                                                                                           |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\__init__.py (module)                                                                        |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\_attr_dict.py (module)                                                                      |  MISSED |
|   _AttrDict (L15)                                                                                                        | COVERED |
|     _AttrDict.__init__ (L32)                                                                                             | COVERED |
|     _AttrDict._initializing (L52)                                                                                        |  MISSED |
|     _AttrDict._get_attrs (L56)                                                                                           | COVERED |
|       _AttrDict._get_attrs.remove_empty_values (L63)                                                                     |  MISSED |
|     _AttrDict._is_arbitrary_attr (L71)                                                                                   | COVERED |
|     _AttrDict.__getattr__ (L103)                                                                                         |  MISSED |
|     _AttrDict.__setattr__ (L115)                                                                                         |  MISSED |
|     _AttrDict.__setitem__ (L122)                                                                                         |  MISSED |
|     _AttrDict.__getitem__ (L125)                                                                                         |  MISSED |
|     _AttrDict.__dir__ (L129)                                                                                             |  MISSED |
|   has_attr_safe (L134)                                                                                                   |  MISSED |
|   try_get_non_arbitrary_attr_for_potential_attr_dict (L144)                                                              | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\_component_translatable.py (module)                                                         |  MISSED |
|   ComponentTranslatableMixin (L20)                                                                                       |  MISSED |
|     ComponentTranslatableMixin._find_source_from_parent_inputs (L29)                                                     | COVERED |
|     ComponentTranslatableMixin._find_source_from_parent_outputs (L50)                                                    | COVERED |
|     ComponentTranslatableMixin._find_source_from_other_jobs (L81)                                                        | COVERED |
|     ComponentTranslatableMixin._find_source_input_output_type (L164)                                                     | COVERED |
|     ComponentTranslatableMixin._to_input (L199)                                                                          | COVERED |
|     ComponentTranslatableMixin._to_input_builder_function (L245)                                                         |  MISSED |
|     ComponentTranslatableMixin._to_output (L265)                                                                         | COVERED |
|     ComponentTranslatableMixin._to_inputs (L311)                                                                         | COVERED |
|     ComponentTranslatableMixin._to_outputs (L323)                                                                        | COVERED |
|     ComponentTranslatableMixin._to_component (L336)                                                                      | COVERED |
|     ComponentTranslatableMixin._to_node (L345)                                                                           | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\_load_component.py (module)                                                                 |  MISSED |
|   _PipelineNodeFactory (L40)                                                                                             | COVERED |
|     _PipelineNodeFactory.__init__ (L43)                                                                                  |  MISSED |
|     _PipelineNodeFactory._get_func (L127)                                                                                |  MISSED |
|     _PipelineNodeFactory.get_create_instance_func (L142)                                                                 | COVERED |
|     _PipelineNodeFactory.get_load_from_rest_object_func (L149)                                                           | COVERED |
|     _PipelineNodeFactory.register_type (L158)                                                                            | COVERED |
|     _PipelineNodeFactory.load_from_dict (L199)                                                                           | COVERED |
|     _PipelineNodeFactory.load_from_rest_object (L229)                                                                    | COVERED |
|     _PipelineNodeFactory._automl_from_rest_object (L255)                                                                 |  MISSED |
|   _generate_component_function (L273)                                                                                    |  MISSED |
|     _generate_component_function.create_component_func (L278)                                                            |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\_pipeline_expression.py (module)                                                            |  MISSED |
|   PipelineExpressionOperator (L22)                                                                                       | COVERED |
|   _enumerate_operation_combination (L50)                                                                                 | COVERED |
|   PipelineExpressionMixin (L81)                                                                                          |  MISSED |
|     PipelineExpressionMixin._validate_binary_operation (L90)                                                             |  MISSED |
|     PipelineExpressionMixin.__add__ (L105)                                                                               |  MISSED |
|     PipelineExpressionMixin.__radd__ (L109)                                                                              |  MISSED |
|     PipelineExpressionMixin.__sub__ (L113)                                                                               |  MISSED |
|     PipelineExpressionMixin.__rsub__ (L117)                                                                              |  MISSED |
|     PipelineExpressionMixin.__mul__ (L121)                                                                               |  MISSED |
|     PipelineExpressionMixin.__rmul__ (L125)                                                                              |  MISSED |
|     PipelineExpressionMixin.__truediv__ (L129)                                                                           |  MISSED |
|     PipelineExpressionMixin.__rtruediv__ (L133)                                                                          |  MISSED |
|     PipelineExpressionMixin.__mod__ (L137)                                                                               |  MISSED |
|     PipelineExpressionMixin.__rmod__ (L141)                                                                              |  MISSED |
|     PipelineExpressionMixin.__pow__ (L145)                                                                               |  MISSED |
|     PipelineExpressionMixin.__rpow__ (L149)                                                                              |  MISSED |
|     PipelineExpressionMixin.__floordiv__ (L153)                                                                          |  MISSED |
|     PipelineExpressionMixin.__rfloordiv__ (L157)                                                                         |  MISSED |
|     PipelineExpressionMixin.__lt__ (L161)                                                                                |  MISSED |
|     PipelineExpressionMixin.__gt__ (L165)                                                                                |  MISSED |
|     PipelineExpressionMixin.__le__ (L169)                                                                                |  MISSED |
|     PipelineExpressionMixin.__ge__ (L173)                                                                                |  MISSED |
|     PipelineExpressionMixin.__eq__ (L177)                                                                                |  MISSED |
|     PipelineExpressionMixin.__ne__ (L181)                                                                                |  MISSED |
|     PipelineExpressionMixin.__and__ (L185)                                                                               |  MISSED |
|     PipelineExpressionMixin.__or__ (L189)                                                                                |  MISSED |
|     PipelineExpressionMixin.__xor__ (L193)                                                                               |  MISSED |
|     PipelineExpressionMixin.__bool__ (L197)                                                                              | COVERED |
|   PipelineExpression (L217)                                                                                              | COVERED |
|     PipelineExpression.__init__ (L245)                                                                                   |  MISSED |
|     PipelineExpression.expression (L252)                                                                                 | COVERED |
|     PipelineExpression.__str__ (L256)                                                                                    |  MISSED |
|     PipelineExpression._data_binding (L259)                                                                              |  MISSED |
|     PipelineExpression._to_infix (L262)                                                                                  |  MISSED |
|     PipelineExpression._handle_operand (L274)                                                                            | COVERED |
|       PipelineExpression._handle_operand._update_postfix (L283)                                                          |  MISSED |
|       PipelineExpression._handle_operand._get_or_create_input_name (L286)                                                | COVERED |
|       PipelineExpression._handle_operand._handle_pipeline_input (L302)                                                   |  MISSED |
|       PipelineExpression._handle_operand._handle_component_output (L324)                                                 |  MISSED |
|     PipelineExpression._from_operation (L377)                                                                            |  MISSED |
|     PipelineExpression._string_concatenation (L397)                                                                      | COVERED |
|     PipelineExpression._to_data_binding (L414)                                                                           | COVERED |
|     PipelineExpression.resolve (L435)                                                                                    | COVERED |
|     PipelineExpression.parse_pipeline_input_names_from_data_binding (L442)                                               | COVERED |
|     PipelineExpression._get_operation_result_type (L461)                                                                 |  MISSED |
|       PipelineExpression._get_operation_result_type._validate_operand_type (L462)                                        |  MISSED |
|     PipelineExpression._get_operand_type (L480)                                                                          |  MISSED |
|     PipelineExpression._component_code (L487)                                                                            |  MISSED |
|       PipelineExpression._component_code._generate_function_code_lines (L488)                                            | COVERED |
|       PipelineExpression._component_code._generate_function_decorator_and_declaration_lines (L512)                       |  MISSED |
|     PipelineExpression._create_component (L541)                                                                          |  MISSED |
|       PipelineExpression._create_component._generate_python_file (L542)                                                  |  MISSED |
|       PipelineExpression._create_component._generate_yaml_file (L547)                                                    |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\_pipeline_job_helpers.py (module)                                                           |  MISSED |
|   process_sdk_component_job_io (L23)                                                                                     | COVERED |
|   from_dict_to_rest_io (L86)                                                                                             | COVERED |
|   from_dict_to_rest_distribution (L159)                                                                                  |  MISSED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\pipeline_job.py (module)                                                                    |  MISSED |
|   PipelineJob (L65)                                                                                                      | COVERED |
|     PipelineJob.__init__ (L103)                                                                                          |  MISSED |
|     PipelineJob.inputs (L177)                                                                                            | COVERED |
|     PipelineJob.outputs (L186)                                                                                           | COVERED |
|     PipelineJob.jobs (L195)                                                                                              | COVERED |
|     PipelineJob.settings (L204)                                                                                          | COVERED |
|     PipelineJob.settings (L215)                                                                                          |  MISSED |
|     PipelineJob._get_validation_error_target (L227)                                                                      |  MISSED |
|     PipelineJob._create_schema_for_validation (L231)                                                                     |  MISSED |
|     PipelineJob._get_skip_fields_in_schema_validation (L237)                                                             |  MISSED |
|     PipelineJob._skip_required_compute_missing_validation (L242)                                                         |  MISSED |
|     PipelineJob._validate_compute_is_set (L245)                                                                          |  MISSED |
|     PipelineJob._customized_validate (L255)                                                                              | COVERED |
|     PipelineJob._validate_input (L276)                                                                                   |  MISSED |
|     PipelineJob._validate_init_finalize_job (L310)                                                                       |  MISSED |
|       PipelineJob._validate_init_finalize_job._is_control_flow_node (L342)                                               |  MISSED |
|       PipelineJob._validate_init_finalize_job._is_isolated_job (L348)                                                    |  MISSED |
|         PipelineJob._validate_init_finalize_job._is_isolated_job._try_get_data_bindings (L349)                           | COVERED |
|     PipelineJob._remove_pipeline_input (L409)                                                                            | COVERED |
|     PipelineJob._check_private_preview_features (L418)                                                                   | COVERED |
|     PipelineJob._to_node (L435)                                                                                          | COVERED |
|     PipelineJob._to_rest_object (L458)                                                                                   | COVERED |
|     PipelineJob._load_from_rest (L521)                                                                                   | COVERED |
|     PipelineJob._to_dict (L573)                                                                                          |  MISSED |
|     PipelineJob._component_items_from_path (L577)                                                                        |  MISSED |
|     PipelineJob._load_from_dict (L585)                                                                                   |  MISSED |
|     PipelineJob.__str__ (L616)                                                                                           |  MISSED |
|     PipelineJob._get_telemetry_values (L622)                                                                             |  MISSED |
|     PipelineJob._to_component (L631)                                                                                     | COVERED |
|--------------------------------------------------------------------------------------------------------------------------|---------|
| ai\ml\entities\_job\pipeline\pipeline_job_settings.py (module)                                                           |  MISSED |
|   PipelineJobSettings (L10)                                                                                              | COVERED |
|     PipelineJobSettings.__init__ (L23)                                                                                   |  MISSED |
|     PipelineJobSettings._get_valid_keys (L43)                                                                            |  MISSED |
|     PipelineJobSettings._to_dict (L52)                                                                                   |  MISSED |
|     PipelineJobSettings._initializing (L59)                                                                              |  MISSED |
